iter	Logloss
1513	0.2304402493
1514	0.2304196565
1515	0.2303632335
1516	0.2303524802
1517	0.2303295037
1518	0.2303124067
1519	0.2302926977
1520	0.2302764946
1521	0.2302655996
1522	0.2302432484
1523	0.2302185319
1524	0.2302033355
1525	0.2301848836
1526	0.2301686321
1527	0.2301374475
1528	0.2301081306
1529	0.2300775041
1530	0.2300477148
1531	0.230020212
1532	0.2300060345
1533	0.2299659817
1534	0.229937652
1535	0.2299038147
1536	0.2298884413
1537	0.2298612772
1538	0.2298343822
1539	0.2298189488
1540	0.2297945587
1541	0.2297594806
1542	0.2297303788
1543	0.2297035167
1544	0.2296856514
1545	0.2296608988
1546	0.2296266177
1547	0.2296068226
1548	0.2295862456
1549	0.2295607654
1550	0.2295300627
1551	0.2295109699
1552	0.2294340696
1553	0.2294260271
1554	0.2294130369
1555	0.2293858326
1556	0.2293664444
1557	0.2293353526
1558	0.2293058227
1559	0.2292592434
1560	0.2292345707
1561	0.2292105851
1562	0.2291716415
1563	0.2291450734
1564	0.2291202395
1565	0.2290910309
1566	0.229054472
1567	0.2290501831
1568	0.2290299787
1569	0.2290022465
1570	0.2289624632
1571	0.2289314537
1572	0.2289151397
1573	0.228883846
1574	0.2288597407
1575	0.2288432851
1576	0.2288209527
1577	0.22879388
1578	0.2287666519
1579	0.228737298
1580	0.2287055872
1581	0.22867512
1582	0.2286575867
1583	0.2286421567
1584	0.2286231624
1585	0.2285969133
1586	0.2285789804
1587	0.2285565733
1588	0.228525414
1589	0.2285103085
1590	0.2284978172
1591	0.2284737246
1592	0.2284496172
1593	0.2284249786
1594	0.2284037049
1595	0.2283804538
1596	0.2283571937
1597	0.2283298877
1598	0.2282973646
1599	0.2282845278
1600	0.2282509064
1601	0.2282308709
1602	0.2282004362
1603	0.2281686762
1604	0.2281457568
1605	0.2281201803
1606	0.2280930408
1607	0.2280706411
1608	0.2280504609
1609	0.2280258303
1610	0.2280083827
1611	0.227977307
1612	0.2279634964
1613	0.2279402441
1614	0.2279158362
1615	0.2278978923
1616	0.2278758329
1617	0.2278447305
1618	0.227832254
1619	0.2278039537
1620	0.2277934419
1621	0.2277706392
1622	0.2277410495
1623	0.2277173843
1624	0.2276864714
1625	0.2276677835
1626	0.2276500428
1627	0.227639429
1628	0.2276274909
1629	0.2276085063
1630	0.2275862406
1631	0.227521949
1632	0.2274921823
1633	0.227472569
1634	0.2274415729
1635	0.2274208138
1636	0.2274042228
1637	0.2273702082
1638	0.2273327179
1639	0.2273196281
1640	0.2272251279
1641	0.2272109243
1642	0.2271982025
1643	0.2271758213
1644	0.2271555586
1645	0.2271418319
1646	0.2271170906
1647	0.2270972106
1648	0.2270822377
1649	0.2270653818
1650	0.2270459633
1651	0.2270244132
1652	0.2270004039
1653	0.2269773755
1654	0.2269477096
1655	0.226937995
1656	0.2269041457
1657	0.2268935023
1658	0.2268635621
1659	0.2268354549
1660	0.2268151763
1661	0.2267950656
1662	0.22677889
1663	0.2267522623
1664	0.2267237047
1665	0.2267022396
1666	0.2266822095
1667	0.2266472998
1668	0.226624127
1669	0.2265967801
1670	0.2265777676
1671	0.2265543968
1672	0.2265259127
1673	0.2265052387
1674	0.2264886485
1675	0.2264591244
1676	0.226432706
1677	0.2264169994
1678	0.2263857727
1679	0.2263672787
1680	0.2263567156
1681	0.2263465755
1682	0.2263326312
1683	0.2262989425
1684	0.2262629519
1685	0.2262439943
1686	0.2261624545
1687	0.2261312925
1688	0.226102089
1689	0.2260875981
1690	0.2260563613
1691	0.2260325489
1692	0.2260022747
1693	0.2259819607
1694	0.2259612088
1695	0.2259347542
1696	0.2259046214
1697	0.2258429897
1698	0.2258166565
1699	0.2257970311
1700	0.2257648696
1701	0.2257374703
1702	0.225713589
1703	0.2256955473
1704	0.2256853416
1705	0.2256612724
1706	0.2256424297
1707	0.2256185421
1708	0.2256041409
1709	0.225581286
1710	0.225556659
1711	0.2255305186
1712	0.2255202849
1713	0.2254901644
1714	0.2254731949
1715	0.2254427953
1716	0.2254120505
1717	0.2254012386
1718	0.2253770994
1719	0.2253625728
1720	0.2253436241
1721	0.225305738
1722	0.2252693648
1723	0.2252621108
1724	0.2252484437
1725	0.2252142306
1726	0.2251986737
1727	0.2251772246
1728	0.2251545442
1729	0.2251407418
1730	0.2251192987
1731	0.2251101885
1732	0.2250948329
1733	0.2250708678
1734	0.2250485934
1735	0.2250234476
1736	0.2250056012
1737	0.2249922314
1738	0.2249690204
1739	0.2249484277
1740	0.2249406008
1741	0.2249231956
1742	0.2249090898
1743	0.2249036162
1744	0.224891941
1745	0.2248680477
1746	0.224845859
1747	0.2248333172
1748	0.2248159032
1749	0.2247877175
1750	0.2247534822
1751	0.2247409142
1752	0.2247139549
1753	0.2246910565
1754	0.2246740582
1755	0.2246492615
1756	0.2246224589
1757	0.224593029
1758	0.2245820086
1759	0.2245524179
1760	0.2245248285
1761	0.2244990106
1762	0.2244779326
1763	0.224451327
1764	0.2244383354
1765	0.2244137773
1766	0.2243941383
1767	0.2243643629
1768	0.2243394456
1769	0.2243245157
1770	0.2243058626
1771	0.2242922621
1772	0.2242647111
1773	0.224247043
1774	0.2242330633
1775	0.2242061636
1776	0.2241831999
1777	0.2241686724
1778	0.2241421384
1779	0.224127307
1780	0.2240902428
1781	0.2240734756
1782	0.2240523579
1783	0.2240369046
1784	0.2240315221
1785	0.2240143782
1786	0.2240000902
1787	0.2239760287
1788	0.2239597644
1789	0.2239390479
1790	0.2239172677
1791	0.2238972913
1792	0.2238654312
1793	0.2238430988
1794	0.2238189764
1795	0.2238110049
1796	0.2237887441
1797	0.2237688526
1798	0.2237395268
1799	0.2237280725
1800	0.2237170195
1801	0.2236989545
1802	0.2236795252
1803	0.2236646069
1804	0.2236455125
1805	0.2236218325
1806	0.2236006931
1807	0.2235801692
1808	0.2235472347
1809	0.2235181375
1810	0.2234979376
1811	0.2234791928
1812	0.2234440689
1813	0.2234296299
1814	0.2233974803
1815	0.2233847757
1816	0.2233653935
1817	0.2233557948
1818	0.2233287583
1819	0.2232960677
1820	0.2232885455
1821	0.2232721752
1822	0.22326153
1823	0.2232479889
1824	0.223221824
1825	0.2231961155
1826	0.2231844375
1827	0.2231669305
1828	0.2231462724
1829	0.2231204129
1830	0.2230963567
1831	0.2230865307
1832	0.2230606359
1833	0.2230428281
1834	0.2230252952
1835	0.2230012596
1836	0.2229821077
1837	0.2229609223
1838	0.2229439639
1839	0.2229429406
1840	0.2229381539
1841	0.2229176845
1842	0.2228972043
1843	0.2228817055
1844	0.2228564237
1845	0.2228333065
1846	0.222812912
1847	0.2227982127
1848	0.2227870568
1849	0.222760442
1850	0.2227385888
1851	0.2227236186
1852	0.2226988771
1853	0.222678537
1854	0.2226654607
1855	0.2226438126
1856	0.2226335129
1857	0.2226132911
1858	0.2226008208
1859	0.2225833161
1860	0.2225729586
1861	0.2225613212
1862	0.2225460032
1863	0.2225273929
1864	0.2224988946
1865	0.2224792037
1866	0.2224749542
1867	0.2224585636
1868	0.2224443092
1869	0.2224129765
1870	0.2223923179
1871	0.2223537761
1872	0.222290471
1873	0.2222820502
1874	0.2222664813
1875	0.2222386774
1876	0.2222261689
1877	0.2222140427
1878	0.2221887091
1879	0.2221742638
1880	0.2221563207
1881	0.2221354336
1882	0.2221058525
1883	0.2220858838
1884	0.22206172
1885	0.2220347651
1886	0.2220146969
1887	0.2219855284
1888	0.2219582027
1889	0.2219336594
1890	0.2219148082
1891	0.2219058122
1892	0.2218962444
1893	0.2218735459
1894	0.2218611375
1895	0.2218422435
1896	0.2218197027
1897	0.221756235
1898	0.2217352162
1899	0.2217110664
1900	0.2217032855
1901	0.2216705311
1902	0.2216458134
1903	0.2216331352
1904	0.2216086572
1905	0.2215962142
1906	0.2215847349
1907	0.2215618562
1908	0.2215390639
1909	0.2215164512
1910	0.2214911038
1911	0.221479536
1912	0.2214416936
1913	0.2214249467
1914	0.2213999829
1915	0.2213823897
1916	0.2213589482
1917	0.2213414031
1918	0.2213246581
1919	0.2213043257
1920	0.2212928233
1921	0.2212662123
1922	0.2212431507
1923	0.2212336478
1924	0.2212249939
1925	0.2211934684
1926	0.2211847992
1927	0.2211671457
1928	0.22115329
1929	0.2211355017
1930	0.2211099661
1931	0.2210915337
1932	0.2210736525
1933	0.2210507819
1934	0.2210213276
1935	0.2210018373
1936	0.2209732229
1937	0.220957704
1938	0.2209250599
1939	0.2208936545
1940	0.2208822944
1941	0.2208588531
1942	0.2208481048
1943	0.2208299157
1944	0.2208119471
1945	0.2207851576
1946	0.2207708807
1947	0.2207501879
1948	0.2207394438
1949	0.2207338648
1950	0.220718545
1951	0.2206955388
1952	0.2206619515
1953	0.2206483295
1954	0.2206251369
1955	0.2206120152
1956	0.2205947509
1957	0.2205692308
1958	0.2205575703
1959	0.2205379805
1960	0.2205140415
1961	0.2204918847
1962	0.2204629004
1963	0.220442455
1964	0.2204288001
1965	0.2204075243
1966	0.2203870835
1967	0.2203609598
1968	0.2203441702
1969	0.2203299454
1970	0.2203009325
1971	0.220270421
1972	0.2202541673
1973	0.2202252626
1974	0.2202091472
1975	0.2202009014
1976	0.2201817133
1977	0.2201595577
1978	0.2201342807
1979	0.2201034676
1980	0.2200801718
1981	0.2200608934
1982	0.2200361106
1983	0.2200195768
1984	0.2200017429
1985	0.219983301
1986	0.2199343358
1987	0.2199092851
1988	0.2198864561
1989	0.219872349
1990	0.2198527166
1991	0.2198216672
1992	0.2197901404
1993	0.2197771834
1994	0.2197524163
1995	0.2197319473
1996	0.2197009546
1997	0.219691798
1998	0.2196853896
1999	0.2196721712
2000	0.2196461002
2001	0.2196177147
2002	0.2195960993
2003	0.2195819521
2004	0.2195563331
2005	0.2195310543
2006	0.219520503
2007	0.2195077383
2008	0.2194840936
2009	0.2194651942
2010	0.2194414502
2011	0.2194096076
2012	0.2193778509
2013	0.2193423143
2014	0.2193267076
2015	0.2192963199
2016	0.2192819161
2017	0.2192733378
2018	0.2192473722
2019	0.2192376146
2020	0.2192097708
2021	0.2191798068
2022	0.2191679317
2023	0.2191315411
2024	0.219108147
2025	0.2190807266
2026	0.2190684227
2027	0.2190415153
2028	0.2190141691
2029	0.218996987
2030	0.2189736507
2031	0.218944968
2032	0.218937224
2033	0.2189055375
2034	0.2188868388
2035	0.2188659725
2036	0.218841981
2037	0.218828933
2038	0.2188179249
2039	0.2187994554
2040	0.2187767417
2041	0.2187609723
2042	0.2187435489
2043	0.2187251076
2044	0.2187031864
2045	0.2186829991
2046	0.2186687672
2047	0.2186537625
2048	0.2186467299
2049	0.2186374138
2050	0.2186171642
2051	0.2185880317
2052	0.2185769652
2053	0.2185531234
2054	0.2185338974
2055	0.218516812
2056	0.2185123084
2057	0.2184964086
2058	0.2184674989
2059	0.2184426085
2060	0.2184172176
2061	0.218405313
2062	0.2183767785
2063	0.2183523963
2064	0.2183258534
2065	0.2183181876
2066	0.2182907224
2067	0.2182673279
2068	0.2182621675
2069	0.21820615
2070	0.2181932165
2071	0.2181726615
2072	0.2181635711
2073	0.2181480118
2074	0.218121202
2075	0.2181099027
2076	0.2180969519
2077	0.2180874147
2078	0.2180777197
2079	0.2180650541
2080	0.2180439132
2081	0.218025007
2082	0.2180100442
2083	0.2179914148
2084	0.2179682914
2085	0.2179538604
2086	0.2179353479
2087	0.2179163334
2088	0.2178949418
2089	0.217869244
2090	0.2178422504
2091	0.2178301882
2092	0.2178114387
2093	0.2177980811
2094	0.2177677212
2095	0.2177372751
2096	0.2177174511
2097	0.2177079124
2098	0.2176852453
2099	0.2176609682
2100	0.2176410932
2101	0.2176315032
2102	0.2176109133
2103	0.2175840614
2104	0.2175577116
2105	0.2175320215
2106	0.2175114888
2107	0.2174874927
2108	0.2174660296
2109	0.2174520934
2110	0.2174265823
2111	0.2174047238
2112	0.2173920087
2113	0.2173749497
2114	0.2173573895
2115	0.2173351246
2116	0.2173059285
2117	0.2172776987
2118	0.2172462528
2119	0.2172212491
2120	0.2171984836
2121	0.2171706538
2122	0.2171438482
2123	0.2171140718
2124	0.2170961045
2125	0.2170820638
2126	0.2170660532
2127	0.2170452622
2128	0.2170289263
2129	0.2169976895
2130	0.2169764496
2131	0.2169537197
2132	0.2169324374
2133	0.2169099208
2134	0.2168977131
2135	0.2168785748
2136	0.216856636
2137	0.2168404252
2138	0.216823273
2139	0.2168098688
2140	0.2167754942
2141	0.2167629002
2142	0.2167483467
2143	0.2167372762
2144	0.216725889
2145	0.2167118697
2146	0.2167020382
2147	0.2166875382
2148	0.2166579537
2149	0.21664624
2150	0.2166201748
2151	0.2166003242
2152	0.2165880482
2153	0.2165685721
2154	0.2165408635
2155	0.2165088012
2156	0.216502852
2157	0.2164890544
2158	0.2164718649
2159	0.2164487252
2160	0.2163997671
2161	0.2163810818
2162	0.2163558704
2163	0.2163345811
2164	0.2163223514
2165	0.216302897
2166	0.2162798526
2167	0.2162556754
2168	0.2162462155
2169	0.2162318335
2170	0.2162161495
2171	0.2161889125
2172	0.2161657006
2173	0.216148243
2174	0.2161261234
2175	0.2161149822
2176	0.2160912548
2177	0.216073722
2178	0.2160505796
2179	0.2160353141
2180	0.2160106038
2181	0.215985909
2182	0.2159720425
2183	0.2159625023
2184	0.2159530783
2185	0.2159373383
2186	0.2159167022
2187	0.2159015784
2188	0.2158863973
2189	0.2158646461
2190	0.2158379164
2191	0.2158181009
2192	0.2158094698
2193	0.2157985937
2194	0.2157922613
2195	0.2157683171
2196	0.215756461
2197	0.2157429775
2198	0.2157270753
2199	0.215710683
2200	0.215680014
2201	0.2156593852
2202	0.2156333681
2203	0.2156067019
2204	0.2155726792
2205	0.2155446775
2206	0.2155269919
2207	0.2155024414
2208	0.2154863156
2209	0.2154775396
2210	0.2154552267
2211	0.2154348983
2212	0.2154178208
2213	0.2154051882
2214	0.2153941514
2215	0.2153782978
2216	0.2153562146
2217	0.2153458531
2218	0.2153195981
2219	0.2153014243
2220	0.2152839129
2221	0.2152687406
2222	0.2152527288
2223	0.215251525
2224	0.2152300634
2225	0.2152076293
2226	0.2151947196
2227	0.2151831745
2228	0.2151608402
2229	0.2150881469
2230	0.2150597594
2231	0.215027129
2232	0.2149979587
2233	0.2149687837
2234	0.2149442048
2235	0.2149194201
2236	0.2148833227
2237	0.2148679208
2238	0.2148564552
2239	0.2148421016
2240	0.2148344558
2241	0.214807943
2242	0.214798757
2243	0.2147726128
2244	0.2147587964
2245	0.2147437831
2246	0.2147302642
2247	0.2147266113
2248	0.2147157044
2249	0.2147008921
2250	0.2146915455
2251	0.2146870386
2252	0.214660845
2253	0.2146547203
2254	0.2146480585
2255	0.2146318331
2256	0.21461274
2257	0.2145981596
2258	0.2145802371
2259	0.2145687303
2260	0.2145574537
2261	0.2145335067
2262	0.2145171835
2263	0.2145013087
2264	0.2144892098
2265	0.2144639516
2266	0.2144240771
2267	0.2144059747
2268	0.2143898814
2269	0.2143860022
2270	0.2143613356
2271	0.2143484481
2272	0.2143366969
2273	0.2143252458
2274	0.2142955433
2275	0.214291231
2276	0.2142661047
2277	0.214243802
2278	0.2142227368
2279	0.2142090793
2280	0.21419349
2281	0.2141808292
2282	0.214159079
2283	0.2141392593
2284	0.2141283338
2285	0.2141139272
2286	0.2141018058
2287	0.2140811628
2288	0.2140680417
2289	0.2140502916
2290	0.2140418483
2291	0.2140308035
2292	0.2140132308
2293	0.2139983518
2294	0.2139821951
2295	0.2139745367
2296	0.2139506218
2297	0.2139416839
2298	0.2139255289
2299	0.2139122772
2300	0.2138814596
2301	0.2138528191
2302	0.2138313032
2303	0.2138263846
2304	0.2138096562
2305	0.213791907
2306	0.2137816532
2307	0.2137677521
2308	0.2137484903
2309	0.2137290091
2310	0.213709509
2311	0.2137024022
2312	0.2136874833
2313	0.2136821617
2314	0.2136661261
2315	0.2136414728
2316	0.2136171044
2317	0.2135813372
2318	0.2135552702
2319	0.2135327729
2320	0.2135150617
2321	0.2134933801
2322	0.2134744178
2323	0.2134589805
2324	0.2134371207
2325	0.213419472
2326	0.2134003993
2327	0.2133871071
2328	0.2133795044
2329	0.2133689241
2330	0.2133362551
2331	0.2133255422
2332	0.2133200571
2333	0.2132948796
2334	0.2132696895
2335	0.2132596058
2336	0.2132376429
2337	0.2132138849
2338	0.2131929425
2339	0.2131732378
2340	0.2131560114
2341	0.2131469399
2342	0.213133236
2343	0.2131150635
2344	0.2131034419
2345	0.2130820194
2346	0.2130585275
2347	0.2130398538
2348	0.2130256954
2349	0.2130037431
2350	0.2129720488
2351	0.2129591005
2352	0.2129433841
2353	0.2129266528
2354	0.2129062186
2355	0.2128903756
2356	0.2128888862
2357	0.2128733247
2358	0.2128601819
2359	0.2128461194
2360	0.2128261698
2361	0.2128063822
2362	0.2127957794
2363	0.2127713683
2364	0.2127553417
2365	0.2127310213
2366	0.2127201436
2367	0.2126888849
2368	0.2126614243
2369	0.2126537827
2370	0.2126306128
2371	0.2126089679
2372	0.2125801722
2373	0.2125727551
2374	0.2125586176
2375	0.21254671
2376	0.2125124219
2377	0.2124948173
2378	0.2124891851
2379	0.2124808922
2380	0.2124568518
2381	0.2124119703
2382	0.2124014622
2383	0.2123752146
2384	0.212362204
2385	0.2123434721
2386	0.21233318
2387	0.2123246422
2388	0.2123133228
2389	0.2123025961
2390	0.2122851825
2391	0.212261889
2392	0.2122428232
2393	0.2122238263
2394	0.2122000763
2395	0.2121838136
2396	0.2121666939
2397	0.2121356604
2398	0.2121281344
2399	0.2121043973
2400	0.2120936897
2401	0.2120774725
2402	0.2120697292
2403	0.2120444938
2404	0.2120179829
2405	0.2120047028
2406	0.2119923455
2407	0.2119836811
2408	0.2119564184
2409	0.2119445745
2410	0.2119228862
2411	0.2119006037
2412	0.2118824583
2413	0.2118590695
2414	0.2118280629
2415	0.2118157353
2416	0.211794411
2417	0.2117720562
2418	0.2117427151
2419	0.211728143
2420	0.2117156338
2421	0.211701594
2422	0.2116815041
2423	0.2116729053
2424	0.2116469824
2425	0.2116404581
2426	0.2116193941
2427	0.2116011084
2428	0.2115919428
2429	0.2115675242
2430	0.211547517
2431	0.2115323964
2432	0.2115060296
2433	0.2115054239
2434	0.2114845394
2435	0.2114779277
2436	0.2114534785
2437	0.2114433602
2438	0.2114266663
2439	0.2114095401
2440	0.2113856417
2441	0.2113610736
2442	0.2113428319
2443	0.2113245911
2444	0.2113102028
2445	0.2112967949
2446	0.2112706875
2447	0.2112551498
2448	0.2112399329
2449	0.2112305833
2450	0.2112063576
2451	0.2111926336
2452	0.2111825938
2453	0.2111660352
2454	0.2111453885
2455	0.2111362658
2456	0.2111350653
2457	0.2111127709
2458	0.2111056552
2459	0.2110879907
2460	0.2110691885
2461	0.2110521046
2462	0.2110336872
2463	0.211013813
2464	0.210991287
2465	0.2109762954
2466	0.2109479094
2467	0.2109272996
2468	0.2108934429
2469	0.2108844889
2470	0.2108479609
2471	0.2108386081
2472	0.210814338
2473	0.2107994424
2474	0.2107673606
2475	0.2107512557
2476	0.210733715
2477	0.2107079263
2478	0.2106856946
2479	0.2106683481
2480	0.2106533953
2481	0.210641957
2482	0.2106237688
2483	0.2106061975
2484	0.2105849172
2485	0.2105666315
2486	0.2105503448
2487	0.2105411853
2488	0.21052175
2489	0.2105036108
2490	0.2104848403
2491	0.2104706121
2492	0.2104499637
2493	0.210433865
2494	0.2104151737
2495	0.2104069226
2496	0.2103915623
2497	0.2103727368
2498	0.2103588733
2499	0.2103427964
2500	0.2103215245
2501	0.2102967734
2502	0.2102770247
2503	0.2102521933
2504	0.2102256201
2505	0.2102071554
2506	0.2101943293
2507	0.2101757845
2508	0.2101597688
2509	0.2101508158
2510	0.2101325276
2511	0.2101279643
2512	0.2101247509
2513	0.2100985482
2514	0.2100836828
2515	0.2100767317
2516	0.2100668681
2517	0.2100488457
2518	0.210024598
2519	0.2100111655
2520	0.2100050136
2521	0.2099968775
2522	0.2099894748
2523	0.2099841492
2524	0.2099662089
2525	0.2099468372
2526	0.209931164
2527	0.2099190575
2528	0.2099060106
2529	0.2098987074
2530	0.2098817772
2531	0.2098614226
2532	0.2098470652
2533	0.2098347904
2534	0.2098302864
2535	0.2098127912
2536	0.2097927382
2537	0.20977877
2538	0.209771393
2539	0.2097514227
2540	0.2097501259
2541	0.2097344822
2542	0.2097120159
2543	0.2097024333
2544	0.2096847436
2545	0.209667099
2546	0.2096461765
2547	0.2096360819
2548	0.209619726
2549	0.2096066956
2550	0.2095839834
2551	0.2095623971
2552	0.2095415223
2553	0.209531396
2554	0.2095214776
2555	0.2094948768
2556	0.2094844483
2557	0.2094658572
2558	0.2094463336
2559	0.2094293643
2560	0.2094156159
2561	0.2094111773
2562	0.2094023064
2563	0.2093959007
2564	0.2093864407
2565	0.2093745117
2566	0.2093575588
2567	0.2093397609
2568	0.2093234679
2569	0.2093144126
2570	0.2093048984
2571	0.2092895318
2572	0.2092687728
2573	0.2092615082
2574	0.209241019
2575	0.2092245357
2576	0.2092191861
2577	0.2091898972
2578	0.2091721441
2579	0.2091511427
2580	0.2091358428
2581	0.2091145787
2582	0.2090988261
2583	0.2090747937
2584	0.2090625687
2585	0.2090396209
2586	0.2090255988
2587	0.209007607
2588	0.2089859434
2589	0.2089636669
2590	0.2089441294
2591	0.2089290402
2592	0.2089149073
2593	0.2089066205
2594	0.2088901916
2595	0.2088706905
2596	0.2088699984
2597	0.2088602205
2598	0.208841502
2599	0.2088278186
2600	0.2088105213
2601	0.2087791737
2602	0.2087680113
2603	0.208749079
2604	0.2087488721
2605	0.2087453784
2606	0.208729491
2607	0.2087030881
2608	0.2086859458
2609	0.2086789129
2610	0.2086625102
2611	0.208650235
2612	0.2086428205
2613	0.2086254936
2614	0.2086062433
2615	0.208584007
2616	0.2085695383
2617	0.2085564274
2618	0.2085349734
2619	0.208530198
2620	0.2085242352
2621	0.2085175802
2622	0.2085007579
2623	0.2084889205
2624	0.2084629235
2625	0.208439314
2626	0.2084149305
2627	0.2083997917
2628	0.2083796335
2629	0.20836625
2630	0.2083561308
2631	0.2083459553
2632	0.2083176518
2633	0.2082889584
2634	0.2082571746
2635	0.2082378869
2636	0.208212063
2637	0.2081954646
2638	0.2081816158
2639	0.2081692623
2640	0.2081509121
2641	0.2081278966
2642	0.208106818
2643	0.2080926713
2644	0.2080726055
2645	0.2080625131
2646	0.2080490109
2647	0.2080331742
2648	0.2080206506
2649	0.2080067453
2650	0.207982034
2651	0.2079628369
2652	0.2079427113
2653	0.2079350886
2654	0.2079102295
2655	0.2078962823
2656	0.2078795228
2657	0.2078638258
2658	0.2078444073
2659	0.2078174482
2660	0.2077922639
2661	0.2077681856
2662	0.2077458138
2663	0.207723746
2664	0.2077231919
2665	0.207699053
2666	0.2076677292
2667	0.2076565631
2668	0.2076413208
2669	0.2076181662
2670	0.2075998228
2671	0.207585388
2672	0.2075724434
2673	0.2075483507
2674	0.2075293913
2675	0.2075212925
2676	0.2074970963
2677	0.2074823187
2678	0.2074559782
2679	0.2074372647
2680	0.2074276721
2681	0.2074022101
2682	0.2073811697
2683	0.20736292
2684	0.2073339422
2685	0.2073189292
2686	0.2073056945
2687	0.2072923812
2688	0.2072782118
2689	0.207256128
2690	0.2072455377
2691	0.2072340695
2692	0.207211004
2693	0.2071924947
2694	0.2071610828
2695	0.2071529057
2696	0.2071318033
2697	0.2071178403
2698	0.2070881218
2699	0.2070625708
2700	0.2070292233
2701	0.2070052446
2702	0.2069867647
2703	0.2069663025
2704	0.2069495414
2705	0.2069302594
2706	0.2069129445
2707	0.2069035866
2708	0.2068899625
2709	0.2068729624
2710	0.2068501859
2711	0.2068470588
2712	0.2068141743
2713	0.2067970124
2714	0.2067636766
2715	0.2067493366
2716	0.2067179773
2717	0.2067025758
2718	0.2066979979
2719	0.2066752572
2720	0.206669455
2721	0.20664305
2722	0.2066237424
2723	0.2066168076
2724	0.2065862928
2725	0.2065793093
2726	0.2065750802
2727	0.2065659208
2728	0.2065448899
2729	0.2065374734
2730	0.2065200563
2731	0.2065003429
2732	0.2064811798
2733	0.2064601112
2734	0.2064514396
2735	0.2064441736
2736	0.2064205877
2737	0.2064096819
2738	0.2063853924
2739	0.2063718936
2740	0.2063718134
2741	0.2063513242
2742	0.2063313275
2743	0.2063183098
2744	0.206291364
2745	0.2062694108
2746	0.2062582092
2747	0.2062494073
2748	0.206222809
2749	0.2062046551
2750	0.206180336
2751	0.2061752808
2752	0.206159053
2753	0.206150519
2754	0.2061425764
2755	0.2061299921
2756	0.2061052735
2757	0.2060975646
2758	0.2060901369
2759	0.2060568715
2760	0.2060468918
2761	0.2060283287
2762	0.2060161329
2763	0.2060028367
2764	0.2059818372
2765	0.2059650772
2766	0.2059378627
2767	0.2059081163
2768	0.2058869676
2769	0.2058792723
2770	0.205852977
2771	0.2058356131
2772	0.2058241935
2773	0.2058147359
2774	0.2058014507
2775	0.2057763534
2776	0.2057649544
2777	0.20574365
2778	0.2057313157
2779	0.2057111203
2780	0.2057055143
2781	0.20569283
2782	0.2056818957
2783	0.2056642949
2784	0.2056457136
2785	0.2056368203
2786	0.20562422
2787	0.2056062578
2788	0.2055910267
2789	0.2055756452
2790	0.2055641461
2791	0.2055401114
2792	0.2055285715
2793	0.2055127442
2794	0.2054879403
2795	0.2054670988
2796	0.2054608019
2797	0.2054385718
2798	0.2054148295
2799	0.2053946687
2800	0.2053734035
2801	0.2053538848
2802	0.2053347828
2803	0.2053250996
2804	0.2053081113
2805	0.2052975844
2806	0.2052740795
2807	0.2052562518
2808	0.2052525696
2809	0.2052461501
2810	0.2052277556
2811	0.2052126703
2812	0.205193123
2813	0.2051818635
2814	0.2051585793
2815	0.2051317627
2816	0.2051150328
2817	0.2050878756
2818	0.205074697
2819	0.2050642804
2820	0.2050554195
2821	0.2050310091
2822	0.2050271786
2823	0.2050168858
2824	0.2050003915
2825	0.2049831775
2826	0.2049763339
2827	0.2049664887
2828	0.2049520164
2829	0.2049338822
2830	0.2049259566
2831	0.2049096851
2832	0.2048897301
2833	0.204874703
2834	0.2048522407
2835	0.2048428547
2836	0.2048194388
2837	0.2048113742
2838	0.204794264
2839	0.2047847776
2840	0.2047672491
2841	0.2047553752
2842	0.2047410155
2843	0.2047115077
2844	0.2046832864
2845	0.2046628081
2846	0.2046425795
2847	0.2046253776
2848	0.2046097025
2849	0.2045992468
2850	0.2045868946
2851	0.2045787739
2852	0.2045648528
2853	0.2045557587
2854	0.2045444803
2855	0.2045311846
2856	0.2045192945
2857	0.2045075501
2858	0.2044936831
2859	0.2044904129
2860	0.2044760675
2861	0.2044650451
2862	0.2044385572
2863	0.2044331025
2864	0.2044261999
2865	0.2044111006
2866	0.2043942544
2867	0.2043861542
2868	0.2043649462
2869	0.2043480265
2870	0.2043396462
2871	0.2043161274
2872	0.2043097615
2873	0.2043026329
2874	0.2042832831
2875	0.2042653497
2876	0.2042507506
2877	0.2042308702
2878	0.2042142129
2879	0.2041930755
2880	0.2041709226
2881	0.2041592019
2882	0.2041479477
2883	0.2041310088
2884	0.2041154532
2885	0.2040978174
2886	0.2040905938
2887	0.2040832544
2888	0.2040745347
2889	0.20405558
2890	0.2040485118
2891	0.2040242219
2892	0.2040014405
2893	0.2039687879
2894	0.2039487952
2895	0.2039188989
2896	0.2039020284
2897	0.203892341
2898	0.203876591
2899	0.2038696426
2900	0.203855737
2901	0.2038411953
2902	0.2038298571
2903	0.2038121988
2904	0.2037945813
2905	0.2037846
2906	0.2037686117
2907	0.2037544699
2908	0.2037324475
2909	0.203719098
2910	0.2036983252
2911	0.2036897172
2912	0.2036790568
2913	0.2036640481
2914	0.2036546895
2915	0.2036414537
2916	0.2036299085
2917	0.2036136688
2918	0.2036004392
2919	0.2035956064
2920	0.2035843533
2921	0.2035731117
2922	0.203556502
2923	0.203534215
2924	0.2035208582
2925	0.2035103201
2926	0.2034874769
